Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
3,21394,,21394,,21394,Mary Holman,,Aerospace Studies,2A,001,F,Letter Grade,F,Evolut Of Air Power
4,21394,,21394,,21394,Mary Holman,,Aerospace Studies,2A,001,Credit,Non-Letter Grade,Pass,Evolut Of Air Power
8,26722,,26722,,26722,Mary Holman,,Aerospace Studies,2A,002,A,Letter Grade,A+,Evolut Of Air Power
9,26722,,26722,,26722,Mary Holman,,Aerospace Studies,2A,002,A,Letter Grade,A,Evolut Of Air Power
2,26722,,26722,,26722,Mary Holman,,Aerospace Studies,2A,002,B,Letter Grade,B,Evolut Of Air Power
2,26722,,26722,,26722,Mary Holman,,Aerospace Studies,2A,002,C,Letter Grade,C,Evolut Of Air Power
1,26722,,26722,,26722,Mary Holman,,Aerospace Studies,2A,002,F,Letter Grade,F,Evolut Of Air Power
1,26722,,26722,,26722,Mary Holman,,Aerospace Studies,2A,002,No Credit,Non-Letter Grade,Not Pass,Evolut Of Air Power
93,20961,,20961,,20961,Andrew Emerson,,Aerospace Studies,100,001,Credit,Non-Letter Grade,Pass,Leadership Lab
1,20963,,20963,,20963,Andrew Emerson,,Aerospace Studies,135A,001,A,Letter Grade,A+,Air Force Studies
1,20963,,20963,,20963,Andrew Emerson,,Aerospace Studies,135A,001,A,Letter Grade,A,Air Force Studies
4,20963,,20963,,20963,Andrew Emerson,,Aerospace Studies,135A,001,A,Letter Grade,A-,Air Force Studies
2,20963,,20963,,20963,Andrew Emerson,,Aerospace Studies,135A,001,B,Letter Grade,B+,Air Force Studies
1,20963,,20963,,20963,Andrew Emerson,,Aerospace Studies,135A,001,B,Letter Grade,B,Air Force Studies
2,20963,,20963,,20963,Andrew Emerson,,Aerospace Studies,135A,001,Credit,Non-Letter Grade,Pass,Air Force Studies
1,31223,,31223,,31223,Andrew Emerson,,Aerospace Studies,135A,002,A,Letter Grade,A,Air Force Studies
1,31223,,31223,,31223,Andrew Emerson,,Aerospace Studies,135A,002,A,Letter Grade,A-,Air Force Studies
10,31223,,31223,,31223,Andrew Emerson,,Aerospace Studies,135A,002,B,Letter Grade,B+,Air Force Studies
2,31223,,31223,,31223,Andrew Emerson,,Aerospace Studies,135A,002,B,Letter Grade,B,Air Force Studies
1,20962,,20962,,20962,Aya De Leon,,African American Studies,R1A,001,A,Letter Grade,A+,Fresh Composition
10,20962,,20962,,20962,Aya De Leon,,African American Studies,R1A,001,A,Letter Grade,A,Fresh Composition
4,20962,,20962,,20962,Aya De Leon,,African American Studies,R1A,001,A,Letter Grade,A-,Fresh Composition
2,20962,,20962,,20962,Aya De Leon,,African American Studies,R1A,001,B,Letter Grade,B+,Fresh Composition
2,24210,,24210,,24210,Brittany Botts; Ula Taylor,,African American Studies,R1B,001,A,Letter Grade,A,Freshmn Composition
9,24210,,24210,,24210,Brittany Botts; Ula Taylor,,African American Studies,R1B,001,A,Letter Grade,A-,Freshmn Composition
5,24210,,24210,,24210,Brittany Botts; Ula Taylor,,African American Studies,R1B,001,B,Letter Grade,B+,Freshmn Composition
2,24210,,24210,,24210,Brittany Botts; Ula Taylor,,African American Studies,R1B,001,B,Letter Grade,B-,Freshmn Composition
5,23994,,23994,,23994,Gabriel Regalado; Ula Taylor,,African American Studies,R1B,002,A,Letter Grade,A,Freshmn Composition
7,23994,,23994,,23994,Gabriel Regalado; Ula Taylor,,African American Studies,R1B,002,A,Letter Grade,A-,Freshmn Composition
4,23994,,23994,,23994,Gabriel Regalado; Ula Taylor,,African American Studies,R1B,002,B,Letter Grade,B+,Freshmn Composition
1,23994,,23994,,23994,Gabriel Regalado; Ula Taylor,,African American Studies,R1B,002,B,Letter Grade,B,Freshmn Composition
1,23994,,23994,,23994,Gabriel Regalado; Ula Taylor,,African American Studies,R1B,002,No Credit,Non-Letter Grade,Not Pass,Freshmn Composition
4,20957,,20957,,20957,G Ugo Nwokeji,,African American Studies,4A,001,A,Letter Grade,A+,Africa:  Hist & Cul
16,20957,,20957,,20957,G Ugo Nwokeji,,African American Studies,4A,001,A,Letter Grade,A,Africa:  Hist & Cul
25,20957,,20957,,20957,G Ugo Nwokeji,,African American Studies,4A,001,A,Letter Grade,A-,Africa:  Hist & Cul
10,20957,,20957,,20957,G Ugo Nwokeji,,African American Studies,4A,001,B,Letter Grade,B+,Africa:  Hist & Cul
3,20957,,20957,,20957,G Ugo Nwokeji,,African American Studies,4A,001,B,Letter Grade,B,Africa:  Hist & Cul
15,20957,,20957,,20957,G Ugo Nwokeji,,African American Studies,4A,001,B,Letter Grade,B-,Africa:  Hist & Cul
1,20957,,20957,,20957,G Ugo Nwokeji,,African American Studies,4A,001,C,Letter Grade,C+,Africa:  Hist & Cul
1,20957,,20957,,20957,G Ugo Nwokeji,,African American Studies,4A,001,C,Letter Grade,C,Africa:  Hist & Cul
3,20957,,20957,,20957,G Ugo Nwokeji,,African American Studies,4A,001,C,Letter Grade,C-,Africa:  Hist & Cul
1,20957,,20957,,20957,G Ugo Nwokeji,,African American Studies,4A,001,D,Letter Grade,D+,Africa:  Hist & Cul
16,20957,,20957,,20957,G Ugo Nwokeji,,African American Studies,4A,001,Credit,Non-Letter Grade,Pass,Africa:  Hist & Cul
37,20969,,20969,,20969,Brandi Catanese,,African American Studies,5A,001,A,Letter Grade,A,Afam Life & Cul U S
30,20969,,20969,,20969,Brandi Catanese,,African American Studies,5A,001,A,Letter Grade,A-,Afam Life & Cul U S
16,20969,,20969,,20969,Brandi Catanese,,African American Studies,5A,001,B,Letter Grade,B+,Afam Life & Cul U S
6,20969,,20969,,20969,Brandi Catanese,,African American Studies,5A,001,B,Letter Grade,B,Afam Life & Cul U S
2,20969,,20969,,20969,Brandi Catanese,,African American Studies,5A,001,B,Letter Grade,B-,Afam Life & Cul U S
1,20969,,20969,,20969,Brandi Catanese,,African American Studies,5A,001,F,Letter Grade,F,Afam Life & Cul U S
10,20969,,20969,,20969,Brandi Catanese,,African American Studies,5A,001,Credit,Non-Letter Grade,Pass,Afam Life & Cul U S
2,20969,,20969,,20969,Brandi Catanese,,African American Studies,5A,001,No Credit,Non-Letter Grade,Not Pass,Afam Life & Cul U S
2,20965,,20965,,20965,Sam Mchombo,,African American Studies,10A,001,A,Letter Grade,A+,Intermed Swahili
4,20965,,20965,,20965,Sam Mchombo,,African American Studies,10A,001,A,Letter Grade,A,Intermed Swahili
1,20956,,20956,,20956,Sam Mchombo,,African American Studies,11A,001,A,Letter Grade,A+,Elementary Swahili
3,20956,,20956,,20956,Sam Mchombo,,African American Studies,11A,001,A,Letter Grade,A,Elementary Swahili
1,20956,,20956,,20956,Sam Mchombo,,African American Studies,11A,001,A,Letter Grade,A-,Elementary Swahili
1,20956,,20956,,20956,Sam Mchombo,,African American Studies,11A,001,Credit,Non-Letter Grade,Satisfactory,Elementary Swahili
1,20956,,20956,,20956,Sam Mchombo,,African American Studies,11A,001,No Credit,Non-Letter Grade,Not Pass,Elementary Swahili
1,34281,,34281,,34281,Sam Mchombo,,African American Studies,11A,UC01,A,Letter Grade,A+,Elementary Swahili
3,26635,,26635,,26635,Gladys Ajaelo,,African American Studies,16A,001,A,Letter Grade,A+,Elementary Igbo
1,26635,,26635,,26635,Gladys Ajaelo,,African American Studies,16A,001,B,Letter Grade,B,Elementary Igbo
1,26635,,26635,,26635,Gladys Ajaelo,,African American Studies,16A,001,Credit,Non-Letter Grade,Pass,Elementary Igbo
4,26205,,26205,,26205,Shiferaw Assefa,,African American Studies,18A,001,A,Letter Grade,A+,Elementary Amharic
3,26205,,26205,,26205,Shiferaw Assefa,,African American Studies,18A,001,A,Letter Grade,A,Elementary Amharic
2,26205,,26205,,26205,Shiferaw Assefa,,African American Studies,18A,001,A,Letter Grade,A-,Elementary Amharic
2,26205,,26205,,26205,Shiferaw Assefa,,African American Studies,18A,001,B,Letter Grade,B+,Elementary Amharic
150,33927,,33927,,33927,Michael Cohen; Sarumathi Jayaraman,,African American Studies,C20AC,001,A,Letter Grade,A,2020 Election
6,33927,,33927,,33927,Michael Cohen; Sarumathi Jayaraman,,African American Studies,C20AC,001,A,Letter Grade,A-,2020 Election
2,33927,,33927,,33927,Michael Cohen; Sarumathi Jayaraman,,African American Studies,C20AC,001,B,Letter Grade,B,2020 Election
10,33927,,33927,,33927,Michael Cohen; Sarumathi Jayaraman,,African American Studies,C20AC,001,Credit,Non-Letter Grade,Pass,2020 Election
4,26585,,26585,,26585,Shiferaw Assefa,,African American Studies,21A,001,A,Letter Grade,A+,Intermediate Amhari
2,26585,,26585,,26585,Shiferaw Assefa,,African American Studies,21A,001,A,Letter Grade,A,Intermediate Amhari
12,24094,,24094,,24094,Sam Mchombo,,African American Studies,24,001,Credit,Non-Letter Grade,Pass,Freshman Seminars
1,34241,,34241,,34241,John Patton,,African American Studies,39B,001,A,Letter Grade,A+,Fresh/Soph Seminar
11,34241,,34241,,34241,John Patton,,African American Studies,39B,001,A,Letter Grade,A,Fresh/Soph Seminar
16,34241,,34241,,34241,John Patton,,African American Studies,39B,001,A,Letter Grade,A-,Fresh/Soph Seminar
3,34241,,34241,,34241,John Patton,,African American Studies,39B,001,B,Letter Grade,B+,Fresh/Soph Seminar
1,34241,,34241,,34241,John Patton,,African American Studies,39B,001,F,Letter Grade,F,Fresh/Soph Seminar
9,16804,,16804,,16804,Dewey St Germaine; Gabrielle Williams; Juana Maria Rodriguez; Laura Jimenez-Olvera; Sonia Suarez,,African American Studies,98BC,001,Credit,Non-Letter Grade,Pass,Directed Group Stud
9,16805,,16805,,16805,Dewey St Germaine; Gabrielle Williams; Juana Maria Rodriguez; Laura Jimenez-Olvera; Sonia Suarez,,African American Studies,98BC,002,Credit,Non-Letter Grade,Pass,Directed Group Stud
4,31566,,31566,,31566,Chiyuma Elliott,,African American Studies,101,001,A,Letter Grade,A+,Research Methods
8,31566,,31566,,31566,Chiyuma Elliott,,African American Studies,101,001,A,Letter Grade,A,Research Methods
1,31566,,31566,,31566,Chiyuma Elliott,,African American Studies,101,001,A,Letter Grade,A-,Research Methods
1,31566,,31566,,31566,Chiyuma Elliott,,African American Studies,101,001,B,Letter Grade,B,Research Methods
1,31566,,31566,,31566,Chiyuma Elliott,,African American Studies,101,001,B,Letter Grade,B-,Research Methods
1,31566,,31566,,31566,Chiyuma Elliott,,African American Studies,101,001,F,Letter Grade,F,Research Methods
1,31566,,31566,,31566,Chiyuma Elliott,,African American Studies,101,001,Credit,Non-Letter Grade,Pass,Research Methods
9,34437,,34437,,34437,Ina Kelleher; Stephen Small,,African American Studies,W111,01,A,Letter Grade,A,"Race, Class & G"
14,34437,,34437,,34437,Ina Kelleher; Stephen Small,,African American Studies,W111,01,A,Letter Grade,A-,"Race, Class & G"
21,34437,,34437,,34437,Ina Kelleher; Stephen Small,,African American Studies,W111,01,B,Letter Grade,B+,"Race, Class & G"
10,34437,,34437,,34437,Ina Kelleher; Stephen Small,,African American Studies,W111,01,B,Letter Grade,B,"Race, Class & G"
1,34437,,34437,,34437,Ina Kelleher; Stephen Small,,African American Studies,W111,01,B,Letter Grade,B-,"Race, Class & G"
1,34437,,34437,,34437,Ina Kelleher; Stephen Small,,African American Studies,W111,01,C,Letter Grade,C+,"Race, Class & G"
1,34437,,34437,,34437,Ina Kelleher; Stephen Small,,African American Studies,W111,01,F,Letter Grade,F,"Race, Class & G"
8,34437,,34437,,34437,Ina Kelleher; Stephen Small,,African American Studies,W111,01,Credit,Non-Letter Grade,Pass,"Race, Class & G"
1,34437,,34437,,34437,Ina Kelleher; Stephen Small,,African American Studies,W111,01,No Credit,Non-Letter Grade,Not Pass,"Race, Class & G"
2,25060,,25060,,25060,Sam Mchombo,,African American Studies,114,001,A,Letter Grade,A+,Intro African Ling
4,25060,,25060,,25060,Sam Mchombo,,African American Studies,114,001,A,Letter Grade,A,Intro African Ling
2,25060,,25060,,25060,Sam Mchombo,,African American Studies,114,001,A,Letter Grade,A-,Intro African Ling
1,25060,,25060,,25060,Sam Mchombo,,African American Studies,114,001,B,Letter Grade,B,Intro African Ling
1,25060,,25060,,25060,Sam Mchombo,,African American Studies,114,001,Credit,Non-Letter Grade,Pass,Intro African Ling
2,20940,,20940,,20940,Adriana Green; Ula Taylor,,African American Studies,116,001,A,Letter Grade,A+,Slavery And African
4,20940,,20940,,20940,Adriana Green; Ula Taylor,,African American Studies,116,001,A,Letter Grade,A,Slavery And African
12,20940,,20940,,20940,Adriana Green; Ula Taylor,,African American Studies,116,001,A,Letter Grade,A-,Slavery And African
6,20940,,20940,,20940,Adriana Green; Ula Taylor,,African American Studies,116,001,B,Letter Grade,B+,Slavery And African
4,20940,,20940,,20940,Adriana Green; Ula Taylor,,African American Studies,116,001,B,Letter Grade,B,Slavery And African
4,20940,,20940,,20940,Adriana Green; Ula Taylor,,African American Studies,116,001,B,Letter Grade,B-,Slavery And African
3,20940,,20940,,20940,Adriana Green; Ula Taylor,,African American Studies,116,001,C,Letter Grade,C+,Slavery And African
2,20940,,20940,,20940,Adriana Green; Ula Taylor,,African American Studies,116,001,F,Letter Grade,F,Slavery And African
17,20940,,20940,,20940,Adriana Green; Ula Taylor,,African American Studies,116,001,Credit,Non-Letter Grade,Pass,Slavery And African
2,20940,,20940,,20940,Adriana Green; Ula Taylor,,African American Studies,116,001,No Credit,Non-Letter Grade,Not Pass,Slavery And African
10,25401,,25401,,25401,Gladys Wilkerson,,African American Studies,134,001,A,Letter Grade,A+,Info Tech And Soc
52,25401,,25401,,25401,Gladys Wilkerson,,African American Studies,134,001,A,Letter Grade,A,Info Tech And Soc
4,25401,,25401,,25401,Gladys Wilkerson,,African American Studies,134,001,A,Letter Grade,A-,Info Tech And Soc
2,25401,,25401,,25401,Gladys Wilkerson,,African American Studies,134,001,B,Letter Grade,B,Info Tech And Soc
1,25401,,25401,,25401,Gladys Wilkerson,,African American Studies,134,001,C,Letter Grade,C,Info Tech And Soc
2,25401,,25401,,25401,Gladys Wilkerson,,African American Studies,134,001,F,Letter Grade,F,Info Tech And Soc
1,25401,,25401,,25401,Gladys Wilkerson,,African American Studies,134,001,Credit,Non-Letter Grade,Pass,Info Tech And Soc
1,25401,,25401,,25401,Gladys Wilkerson,,African American Studies,134,001,No Credit,Non-Letter Grade,Not Pass,Info Tech And Soc
8,25720,,25720,,25720,Darieck Scott,,African American Studies,153C,001,A,Letter Grade,A+,Toni Morrision
31,25720,,25720,,25720,Darieck Scott,,African American Studies,153C,001,A,Letter Grade,A,Toni Morrision
8,25720,,25720,,25720,Darieck Scott,,African American Studies,153C,001,A,Letter Grade,A-,Toni Morrision
1,25720,,25720,,25720,Darieck Scott,,African American Studies,153C,001,B,Letter Grade,B+,Toni Morrision
1,25720,,25720,,25720,Darieck Scott,,African American Studies,153C,001,B,Letter Grade,B,Toni Morrision
1,25720,,25720,,25720,Darieck Scott,,African American Studies,153C,001,C,Letter Grade,C,Toni Morrision
1,25720,,25720,,25720,Darieck Scott,,African American Studies,153C,001,D,Letter Grade,D,Toni Morrision
3,25720,,25720,,25720,Darieck Scott,,African American Studies,153C,001,Credit,Non-Letter Grade,Pass,Toni Morrision
25,24572,,24572,,24572,Aya De Leon,,African American Studies,164,001,A,Letter Grade,A,Spoken Word:  Oral
3,24572,,24572,,24572,Aya De Leon,,African American Studies,164,001,A,Letter Grade,A-,Spoken Word:  Oral
3,24572,,24572,,24572,Aya De Leon,,African American Studies,164,001,B,Letter Grade,B+,Spoken Word:  Oral
1,24572,,24572,,24572,Aya De Leon,,African American Studies,164,001,B,Letter Grade,B-,Spoken Word:  Oral
5,24572,,24572,,24572,Aya De Leon,,African American Studies,164,001,Credit,Non-Letter Grade,Pass,Spoken Word:  Oral
9,31574,,31574,,31574,Chiyuma Elliott,,African American Studies,165,001,A,Letter Grade,A+,Eyes On The Prize
6,31574,,31574,,31574,Chiyuma Elliott,,African American Studies,165,001,A,Letter Grade,A,Eyes On The Prize
2,31574,,31574,,31574,Chiyuma Elliott,,African American Studies,165,001,B,Letter Grade,B,Eyes On The Prize
1,31574,,31574,,31574,Chiyuma Elliott,,African American Studies,165,001,C,Letter Grade,C,Eyes On The Prize
4,31574,,31574,,31574,Chiyuma Elliott,,African American Studies,165,001,Credit,Non-Letter Grade,Pass,Eyes On The Prize
2,19283,,19283,,19283,Ula Taylor,,African American Studies,195,001,A,Letter Grade,A,Senior Capstone
5,19283,,19283,,19283,Ula Taylor,,African American Studies,195,001,A,Letter Grade,A-,Senior Capstone
2,19283,,19283,,19283,Ula Taylor,,African American Studies,195,001,B,Letter Grade,B+,Senior Capstone
1,19283,,19283,,19283,Ula Taylor,,African American Studies,195,001,B,Letter Grade,B,Senior Capstone
2,19283,,19283,,19283,Ula Taylor,,African American Studies,195,001,C,Letter Grade,C+,Senior Capstone
1,19283,,19283,,19283,Ula Taylor,,African American Studies,195,001,C,Letter Grade,C,Senior Capstone
1,19283,,19283,,19283,Ula Taylor,,African American Studies,195,001,C,Letter Grade,C-,Senior Capstone
2,19283,,19283,,19283,Ula Taylor,,African American Studies,195,001,F,Letter Grade,F,Senior Capstone
40,15132,,15132,,15132,Jovan Lewis,,African American Studies,197,001,Credit,Non-Letter Grade,Pass,Field Study
10,15133,,15133,,15133,Sarumathi Jayaraman,,African American Studies,197,002,Credit,Non-Letter Grade,Pass,Field Study
1,15133,,15133,,15133,Sarumathi Jayaraman,,African American Studies,197,002,No Credit,Non-Letter Grade,Not Pass,Field Study
6,20937,,20937,,20937,Ula Taylor,,African American Studies,198,002,Credit,Non-Letter Grade,Pass,Directed Group Stdy
9,16802,,16802,,16802,Dewey St Germaine; Gabrielle Williams; Juana Maria Rodriguez; Laura Jimenez-Olvera; Sonia Suarez,,African American Studies,198BC,001,Credit,Non-Letter Grade,Pass,Directed Group Stud
9,16803,,16803,,16803,Dewey St Germaine; Gabrielle Williams; Juana Maria Rodriguez; Laura Jimenez-Olvera; Sonia Suarez,,African American Studies,198BC,002,Credit,Non-Letter Grade,Pass,Directed Group Stud
12,25721,,25721,,25721,Leigh Raiford,,African American Studies,201A,001,A,Letter Grade,A,Inter Res Meth
1,25721,,25721,,25721,Leigh Raiford,,African American Studies,201A,001,Credit,Non-Letter Grade,Satisfactory,Inter Res Meth
8,32185,,32185,,32185,Jovan Lewis,,African American Studies,240,002,A,Letter Grade,A+,Spec Topics
3,24000,,24000,,24000,Janelle Scott,,African American Studies,C265,001,A,Letter Grade,A,Race & Edu Policy
7,19284,,19284,,19284,Brandi Catanese,,African American Studies,296,001,Credit,Non-Letter Grade,Satisfactory,Dir Diss Research
10,19285,,19285,,19285,Brandi Catanese,,African American Studies,602,001,Credit,Non-Letter Grade,Satisfactory,Ind Stdy For Doc St
3,27391,,27391,,27391,Brian Wright; Thibault Fally,,Ag & Resource Econ & Pol,201,001,A,Letter Grade,A+,Industrial Organz'N
7,27391,,27391,,27391,Brian Wright; Thibault Fally,,Ag & Resource Econ & Pol,201,001,A,Letter Grade,A,Industrial Organz'N
2,27391,,27391,,27391,Brian Wright; Thibault Fally,,Ag & Resource Econ & Pol,201,001,A,Letter Grade,A-,Industrial Organz'N
3,26757,,26757,,26757,Aprajit Mahajan,,Ag & Resource Econ & Pol,210,001,A,Letter Grade,A,Prob And Stat
6,26757,,26757,,26757,Aprajit Mahajan,,Ag & Resource Econ & Pol,210,001,A,Letter Grade,A-,Prob And Stat
3,26757,,26757,,26757,Aprajit Mahajan,,Ag & Resource Econ & Pol,210,001,B,Letter Grade,B+,Prob And Stat
1,26757,,26757,,26757,Aprajit Mahajan,,Ag & Resource Econ & Pol,210,001,B,Letter Grade,B,Prob And Stat
4,26758,,26758,,26758,Michael Anderson,,Ag & Resource Econ & Pol,213,001,A,Letter Grade,A+,Applied Econometric
11,26758,,26758,,26758,Michael Anderson,,Ag & Resource Econ & Pol,213,001,A,Letter Grade,A,Applied Econometric
8,26758,,26758,,26758,Michael Anderson,,Ag & Resource Econ & Pol,213,001,A,Letter Grade,A-,Applied Econometric
3,26758,,26758,,26758,Michael Anderson,,Ag & Resource Econ & Pol,213,001,B,Letter Grade,B+,Applied Econometric
1,26758,,26758,,26758,Michael Anderson,,Ag & Resource Econ & Pol,213,001,B,Letter Grade,B,Applied Econometric
1,26758,,26758,,26758,Michael Anderson,,Ag & Resource Econ & Pol,213,001,B,Letter Grade,B-,Applied Econometric
8,26758,,26758,,26758,Michael Anderson,,Ag & Resource Econ & Pol,213,001,Credit,Non-Letter Grade,Satisfactory,Applied Econometric
14,26760,,26760,,26760,Ethan Ligon; Joseph Shapiro,,Ag & Resource Econ & Pol,219A,001,A,Letter Grade,A,Econometric Proj
21,27234,,27234,,27234,Thibault Fally,,Ag & Resource Econ & Pol,239,001,Credit,Non-Letter Grade,Satisfactory,Mkts & Trade Wkshop
5,26764,,26764,,26764,Leo Simon,,Ag & Resource Econ & Pol,249,001,Credit,Non-Letter Grade,Satisfactory,Policy Workshop
1,26765,,26765,,26765,Aprajit Mahajan; Marco Gonzalez-Navarro,,Ag & Resource Econ & Pol,C251,001,A,Letter Grade,A+,Econ Development
1,26765,,26765,,26765,Aprajit Mahajan; Marco Gonzalez-Navarro,,Ag & Resource Econ & Pol,C251,001,A,Letter Grade,A,Econ Development
1,26765,,26765,,26765,Aprajit Mahajan; Marco Gonzalez-Navarro,,Ag & Resource Econ & Pol,C251,001,A,Letter Grade,A-,Econ Development
3,26765,,26765,,26765,Aprajit Mahajan; Marco Gonzalez-Navarro,,Ag & Resource Econ & Pol,C251,001,B,Letter Grade,B+,Econ Development
3,26765,,26765,,26765,Aprajit Mahajan; Marco Gonzalez-Navarro,,Ag & Resource Econ & Pol,C251,001,B,Letter Grade,B,Econ Development
3,26766,,26766,,26766,Marco Gonzalez-Navarro,,Ag & Resource Econ & Pol,C253,001,A,Letter Grade,A,Int Ec Dev Policy
15,26761,,26761,,26761,Ethan Ligon,,Ag & Resource Econ & Pol,259,001,Credit,Non-Letter Grade,Satisfactory,Development Wkshop
1,26762,,26762,,26762,Joseph Shapiro; Larry Karp,,Ag & Resource Econ & Pol,261,001,A,Letter Grade,A+,Environ & Res Econ
5,26762,,26762,,26762,Joseph Shapiro; Larry Karp,,Ag & Resource Econ & Pol,261,001,A,Letter Grade,A,Environ & Res Econ
16,26763,,26763,,26763,Joseph Shapiro,,Ag & Resource Econ & Pol,269,001,Credit,Non-Letter Grade,Satisfactory,Resources Workshop
1,15561,,15561,,15561,Marco Gonzalez-Navarro,,Ag & Resource Econ & Pol,298,007,A,Letter Grade,A+,Special Study
1,15548,,15548,,15548,Ethan Ligon,,Ag & Resource Econ & Pol,298,009,A,Letter Grade,A,Special Study
1,15549,,15549,,15549,Jeremy Magruder,,Ag & Resource Econ & Pol,298,010,A,Letter Grade,A,Special Study
1,15552,,15552,,15552,David Roland Holst,,Ag & Resource Econ & Pol,298,013,A,Letter Grade,A,Special Study
1,15565,,15565,,15565,Maximilian Auffhammer,,Ag & Resource Econ & Pol,299,002,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,15566,,15566,,15566,Joseph Shapiro,,Ag & Resource Econ & Pol,299,003,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,15569,,15569,,15569,Meredith Fowlie,,Ag & Resource Econ & Pol,299,006,Credit,Non-Letter Grade,Satisfactory,Individual Research
4,15573,,15573,,15573,Jeremy Magruder,,Ag & Resource Econ & Pol,299,010,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,15576,,15576,,15576,Elisabeth Sadoulet,,Ag & Resource Econ & Pol,299,013,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,15577,,15577,,15577,Marco Gonzalez-Navarro,,Ag & Resource Econ & Pol,299,014,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,15580,,15580,,15580,Sofia Villas-Boas,,Ag & Resource Econ & Pol,299,017,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,15582,,15582,,15582,David Zilberman,,Ag & Resource Econ & Pol,299,019,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,15583,,15583,,15583,James Sallee,,Ag & Resource Econ & Pol,299,020,Credit,Non-Letter Grade,Satisfactory,Individual Research
12,26768,,26768,,26768,Sofia Villas-Boas,,Ag & Resource Econ & Pol,375,001,Credit,Non-Letter Grade,Satisfactory,Teaching Experience
1,18241,,18241,,18241,Michael Anderson,,Ag & Resource Econ & Pol,602,001,Credit,Non-Letter Grade,Satisfactory,"Ind Study, Doctorat"
2,18242,,18242,,18242,Maximilian Auffhammer,,Ag & Resource Econ & Pol,602,002,Credit,Non-Letter Grade,Satisfactory,"Ind Study, Doctorat"
2,18243,,18243,,18243,Joseph Shapiro,,Ag & Resource Econ & Pol,602,003,Credit,Non-Letter Grade,Satisfactory,"Ind Study, Doctorat"
4,18245,,18245,,18245,James Sallee,,Ag & Resource Econ & Pol,602,005,Credit,Non-Letter Grade,Satisfactory,"Ind Study, Doctorat"
3,18246,,18246,,18246,Meredith Fowlie,,Ag & Resource Econ & Pol,602,006,Credit,Non-Letter Grade,Satisfactory,"Ind Study, Doctorat"
1,18247,,18247,,18247,Aprajit Mahajan,,Ag & Resource Econ & Pol,602,007,Credit,Non-Letter Grade,Satisfactory,"Ind Study, Doctorat"
1,18248,,18248,,18248,Larry Karp,,Ag & Resource Econ & Pol,602,008,Credit,Non-Letter Grade,Satisfactory,"Ind Study, Doctorat"
2,18249,,18249,,18249,Ethan Ligon,,Ag & Resource Econ & Pol,602,009,Credit,Non-Letter Grade,Satisfactory,"Ind Study, Doctorat"
